Salesman Code,Merge,Salesman BI,Product Group,April,May,June,July,August,September,October,November,December,January,February,March
5490000707,5490000707ND,5490000707,ND,15334.2,8793,3315.6000000000004,10220.4,6048,5036.3999999999996,10549.800000000001,24943.5,6660,3538.8,15427.8,16729.02
5490000707,5490000707YY,5490000707,YY,12839.999999871608,10319.999999896805,6899.9999999310003,8639.9999999136016,9899.9999999010015,5399.9999999460015,9419.9999999058018,10433.999999895588,11256.999999887388,4472.9999999550719,6239.9999999376023,22775.999999382289
5490000707,5490000707AJP,5490000707,AJP,7560,8033.76,3528,8064,8064,8064,9576,19817.28,11088,4032,2520,9979.2000000000007
5490000707,5490000707RM,5490000707,RM,4720,6360,3468,5720,6226,5236,7390,16752,5295.2,6664,5878,5597.5999999999995
5490000707,5490000707RKR,5490000707,RKR,4020,9276,2406,1984.8000000000002,5148,8700,8022,12150,5790,4044,5640,7506
5490000707,5490000707RDC,5490000707,RDC,2520,2016,1872,5054.3999999999996,6379.2,4017.6,7315.2,10670.4,5580,7812,7099.2,10661.76
5490000707,5490000707TKM,5490000707,TKM,3247.2000000000007,3537.6000000000004,3566.4000000000015,4773.6000000000004,4992.0000000000009,3199.2000000000012,5767.2000000000025,8702.3999999999978,4140,2524.8000000000006,3984,4252.8000000000011
5490000707,5490000707PDC,5490000707,PDC,2986.9560000000001,218.7,291.59999999999997,1603.8,1239.3,1418.1479999999999,2714.018399999999,4155.7860000000001,2043.6299999999997,952.56,2424.654,2957.6987999999997
5490000707,5490000707BD,5490000707,BD,2479.99999997532,3621.9999999639113,2637.9999999738484,354.99999999648008,242.99999999782804,398.99999999630398,1375.999999986816,2475.9999999752758,301.99999999729192,897.99999999136787,599.99999999400006,2259.9999999774
5490000707,5490000707FP,5490000707,FP,573.56399999999985,1328.3399999999997,648.75599999999986,557.14799999999991,1234.6079999999997,2495.8919999999998,1665.6839999999997,4780.4040000000005,774.24,1480.5840000000001,,
5490000707,5490000707LPD,5490000707,LPD,900,1800,600,900,1080,660,1080,2616,1050,480,1560,1860
5490000707,5490000707AMV,5490000707,AMV,4.99999999992,19.999999999680004,30.999999999503995,16.999999999728001,33.999999999455994,19.999999999680004,9.9999999998400018,24.999999999215994,47.999999998799993,31.999999999199996,,
5490000707,5490000707AJA,5490000707,AJA,,,,,,,,9.9999999995039985,6.9999999996479998,3.9999999997919997,,
5490000706,5490000706AJ,5490000706,AJ,83211.5,93124.95,98943,87675,99449.5,98111.25,97653.45,97883.5,101987.5,151793.5,94080,116612.95
5490000706,5490000706BD,5490000706,BD,3329.9666666336479,4409.5999999561773,6361.266666603643,6348.9666666034282,7979.9999999205884,2750.9999999726265,893.96666665809767,1979.9999999804745,2962.9666666375879,4330.9999999570973,3814.9999999626407,3497.9333332987671
5490000706,5490000706RD,5490000706,RD,2326.4399999999996,2428.3899999999958,1793.1399999999981,2645.8800000000033,2650.9399999999991,2523.0700000000011,2408.8199999999997,2358.5800000000004,2605.8400000000011,2359.5800000000013,2285.8899999999976,2759.079999999999
5490000706,5490000706YY,5490000706,YY,2607.9833332995267,2447.5999999622418,1527.2611110864671,2647.1388888445999,2854.5277777501929,2461.8611110751317,1673.2499999715342,1682.9722221960558,2598.1944444052247,1215.7222222029743,1845.4999999693084,2844.8888888479873
5490000706,5490000706TKM,5490000706,TKM,1811.9999999999984,1855.1999999999964,1903.1999999999996,2171.4999999999991,2059.1999999999975,2021.9999999999977,1659.5999999999976,1837.1999999999982,1883.9999999999984,1193.9999999999993,1774.7999999999984,2427.8000000000002
5490000706,5490000706PDC,5490000706,PDC,582.86339999999973,663.29520000000014,318.59219999999993,567.46890000000008,541.84230000000002,580.8429000000001,535.61160000000007,4437.3284999999987,728.80479999999966,6010.9853999999996,421.85459999999995,638.4534000000001
5490000706,5490000706RM,5490000706,RM,802.00000000000023,1284.9199999999998,664.88,1046.4399999999996,1137.7899999999997,1131.8399999999999,643.26,900.26999999999987,868.2700000000001,1234.3,845.38999999999987,1076.4999999999998
5490000706,5490000706FP,5490000706,FP,215.136,4521.8639999999987,96,108.60000000000002,88.799999999999983,171.66200000000001,2084.0879999999993,1020.3979999999998,204.62399999999994,122.85600000000001,-0.23799999999999999,
5490000706,5490000706RDC,5490000706,RDC,349.75999999999965,411.91999999999979,307.63999999999987,497.11999999999961,604.72000000000014,503.59999999999968,417.75999999999982,272.95999999999981,426.07999999999976,534.51999999999975,409.03999999999979,345.59999999999985
5490000706,5490000706RKR,5490000706,RKR,237.6,337.10999999999973,133.59000000000003,93.36,165.12,151.68000000000004,433.5599999999996,158.4,189.00000000000003,284.04000000000002,163.62,292.08000000000004
5490000706,5490000706AJP,5490000706,AJP,218.94000000000011,153.54000000000002,206.07000000000005,223.8600000000001,200.91000000000005,178.62000000000003,203.94000000000005,168.30000000000004,163.62,208.8600000000001,231.60000000000005,251.52000000000012
5490000706,5490000706QM,5490000706,QM,,,14,59,30,67,29,28,76,11.9375,276,42.9375
5490000706,5490000706ND,5490000706,ND,,,138.6,12.6,,25.2,25.2,12.6,62.999999999999993,37.799999999999997,75.599999999999994,
5490000706,5490000706FP,5490000706,FP,,,,,,,,,,,240.864,63.96
5490000706,5490000706STICK,5490000706,STICK,28.500000000000007,24.996000000000009,12.384000000000004,,,,-0.57599999999999996,-9.6000000000000002E-2,-0.06,,,
5490000706,5490000706AMV,5490000706,AMV,0.99999999998400013,2.9999999999520002,3.9999999999360005,,3.9999999999360005,1.9999999999680003,4.9999999999200009,1.9999999999680003,3.9999999999360005,6.9999999998880007,1.9999999999680003,11.999999999808002
5490000706,5490000706HDSH,5490000706,HDSH,,,,,,,,,,,24,
5490000706,5490000706LQSS,5490000706,LQSS,,,,,,,,,,,,24
5490000708,5490000704BD,5490000704,BD,486157.99999519897,452922.99999565643,455433.99999551696,445840.99999562372,499495.99999517621,403458.99999598478,483645.99999532691,484973.99999529601,533113.99999476341,434666.99999589991,447937.74999564397,520788.99999485019
5490000702,5490000704YY,5490000704,YY,481029.49999182695,431791.08332558983,423862.08332568535,466368.99999172438,470935.24999151286,361705.58332674106,513376.24999068264,423735.99999201979,445770.9999921752,467515.33332487859,362679.66665976972,512796.66665697709
5490000704,5490000704AJ,5490000704,AJ,349267.58000000048,349498.58000000048,345868.64000000054,363339.12000000058,352063.74000000034,335194.00000000029,356191.24000000028,282062.40000000014,322732.9200000001,372055.3800000003,271079.4800000001,362409.96000000049
5490000704,5490000704RD,5490000704,RD,212206.39999999962,206359.31999999925,206332.55999999939,196189.13999999946,228859.57999999964,214645.49999999968,270329.79999999888,180163.49999999997,183948.07999999975,217062.6799999997,163379.02000000011,221778.3199999991
5490000708,5490000704PDC,5490000704,PDC,82759.062000000049,67649.743800000026,58934.515200000082,70724.333400000163,58405.423800000084,95848.932600000015,59037.394200000184,117247.98539999999,123094.80480000004,88103.423399999971,60877.779000000024,98957.134199999622
5490000704,5490000704AJP,5490000704,AJP,47547.359999999993,48079.019999999975,45662.39999999998,50515.799999999996,49608.59999999994,49550.699999999953,53955.659999999945,45170.819999999992,51967.319999999963,75436.13999999997,27301.56,51221.399999999972
5490000704,5490000704TKM,5490000704,TKM,28795.199999999964,29780.399999999976,32042.399999999932,30212.399999999965,32131.199999999993,32823.59999999994,31990.799999999959,26086.799999999952,28157.999999999931,37749.59999999994,23477.999999999989,30830.399999999965
5490000704,5490000704RM,5490000704,RM,26559.400000000005,23824.300000000021,20226.400000000009,25303.000000000007,27042.100000000009,20540.900000000005,23043.199999999997,22049.499999999993,21232.7,27491.600000000013,20151.400000000001,26088.900000000005
5490000704,5490000704RDC,5490000704,RDC,20728.223999999998,12309.696000000058,15132.384000000106,19661.760000000038,15434.784000000085,17154.432000000088,26051.616000000082,13694.400000000032,15471.072000000071,22103.424000000057,11265.504000000019,15705.216000000133
5490000704,5490000704RKR,5490000704,RKR,17231.400000000005,13640.399999999981,12494.579999999984,9630.0000000000036,15989.400000000007,9610.2000000000044,12529.799999999987,11195.999999999989,11149.199999999988,13838.399999999989,8625.6000000000022,12144.599999999984
5490000704,5490000704ND,5490000704,ND,166.32,196.01999999999998,273.23999999999995,267.29999999999995,291.05999999999995,207.89999999999995,19957.320000000003,6157.44,9356.9399999999987,12234.960000000001,4975.92,8514.3600000000024
5490000702,5490000704AJA,5490000704,AJA,,,,,,,26.999999998272003,,7.9999999994879998,14.99999999904,16.999999998912003,19.99999999872
5490000704,5490000704STICK,5490000704,STICK,2.3040000000000003,1.1520000000000001,1.1520000000000001,1.1520000000000001,0,,,,,,,
5490000701,5490000701AJ,5490000701,AJ,26034,14334,24832,21878,21798,35522,21620,17938,22110,31612,3759.9999999999995,32610
5490000701,5490000701YY,5490000701,YY,25078.999999687778,17056.999999770691,15912.999999775431,21795.999999740987,18217.999999783417,16033.9999997797,20975.999999747659,15480.999999780306,15396.999999788333,19572.999999755353,12391.999999809204,15538.999999809696
5490000701,5490000701RD,5490000701,RD,13365.06,9934.1799999999985,11910.82,12094.46,11349.439999999999,15887.24,10266.140000000001,7423.04,13182.48,15882.359999999999,10194.6,10785.34
5490000701,5490000701BD,5490000701,BD,11337.999999892649,10512.999999895015,11271.999999889309,12294.999999879459,9352.9999999077263,10133.999999900345,7725.999999924953,16140.999999850406,12007.999999891985,12056.999999883577,7019.9999999297997,9632.9999999087413
5490000701,5490000701TKM,5490000701,TKM,6132.0000000000009,2846.4,5008.8000000000011,5268,5992.8,4099.2000000000007,6338.4000000000015,4274.3999999999996,2887.2,6717.5999999999995,3321.6,4236
5490000701,5490000701PDC,5490000701,PDC,6354.1890000000003,2313.4176000000002,4126.4111999999996,4233.0846000000001,3028.6055999999999,4434.1151999999993,5417.6214,2840.3975999999998,4232.2938000000004,4444.1753999999992,2262.5495999999998,1042.0583999999999
5490000701,5490000701RDC,5490000701,RDC,2664.576,882.43200000000024,1708.992,1621.44,1972.5120000000004,2760.7680000000009,1978.2719999999999,2551.9680000000008,1851.5519999999997,2365.920000000001,425.66399999999999,3176.6400000000003
5490000701,5490000701RM,5490000701,RM,2127.4,1198.2,1388,2080.8000000000002,2006.6000000000001,2868.0000000000005,1676.3999999999999,1111.3999999999999,1479.3999999999999,2086.3000000000002,1066,1408.8
5490000701,5490000701AJP,5490000701,AJP,1552.32,342.71999999999997,846.7199999999998,1128.9599999999998,866.88,1622.8799999999999,967.68,1088.6399999999999,1128.96,977.76,,2016
5490000701,5490000701RKR,5490000701,RKR,842.4,617.4,1107,423,766.8,1357.2,675,782.99999999999989,775.8,973.8,426.59999999999997,892.80000000000007
5490000701,5490000701ND,5490000701,ND,130.68,142.56,130.68,130.68,196.02,65.34,130.68,485.82000000000005,344.88,538.38,,817.92000000000007
5490000701,5490000701FP,5490000701,FP,235.23599999999999,194.94,166.34399999999999,168.55199999999999,368.952,895.36800000000005,301.46400000000006,299.62799999999999,235.72799999999998,,,
5490000701,5490000701QM,5490000701,QM,,,,,,748,,87,50,44,201,242
5490000701,5490000701FP,5490000701,FP,,,,,,,,,,,546.85200000000009,560.17199999999991
5490000701,5490000701SWEET,5490000701,SWEET,182,,,,,,,,,,,
5490000701,5490000701STICK,5490000701,STICK,59.760000000000005,35.712000000000003,,,,,,,,,,
